player,NO,Minutes,Starter,2Pt,3Pt,FT,OffReb,DefReb,Ass,Foul,Steal,TO,Block,Dunk,Fouled,Fast_break,Scores,team,date
萨林杰,92,37,是,9-14,1-4,17-20,3,6,4,2,3,2,0,0,13,0/0,38,深圳,2018-10-30
沈梓捷,11,32,是,9-9,0-0,1-3,4,7,1,3,0,2,3,4,2,0/0,19,深圳,2018-10-30
顾全,12,37,是,1-5,2-4,2-2,0,1,4,6,3,4,0,0,2,0/0,10,深圳,2018-10-30
于德豪,19,35,是,2-6,0-5,0-0,1,4,9,4,3,2,0,0,3,0/0,4,深圳,2018-10-30
容子峰,25,7,是,0-2,0-1,0-0,0,0,0,1,0,0,0,0,0,0/0,0,深圳,2018-10-30
肯尼-伯顿,2,34,否,4-8,3-10,2-3,1,3,1,0,1,1,1,0,3,0/0,19,深圳,2018-10-30
李慕豪,9,20,否,6-10,0-0,5-5,2,1,1,1,0,0,0,4,3,0/0,17,深圳,2018-10-30
杨林祎,6,18,否,0-0,2-5,2-4,1,1,1,2,1,0,0,0,2,0/0,8,深圳,2018-10-30
张凯,7,4,否,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0,0/0,0,深圳,2018-10-30
白昊天,10,0,否,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0/0,0,深圳,2018-10-30
刘春庆,33,0,否,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0/0,0,深圳,2018-10-30
李想,16,0,否,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0/0,0,深圳,2018-10-30
韩驭丰,14,0,否,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0/0,0,深圳,2018-10-30
何忠勉,20,0,否,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0/0,0,深圳,2018-10-30
卢艺文,55,8,否,0-0,0-1,0-0,1,2,0,1,0,0,0,0,0,0/0,0,深圳,2018-10-30
邱彪,13,1,否,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0/0,0,深圳,2018-10-30
富兰克林,11,45,是,8-12,6-14,13-15,1,9,8,3,2,2,2,0,13,0/0,47,四川,2018-10-30
贾森-汤普森,1,38,是,13-19,1-2,1-3,2,8,3,3,0,1,1,3,3,0/0,30,四川,2018-10-30
王政博,16,26,是,0-0,3-5,0-0,0,2,1,4,0,2,0,0,0,0/0,9,四川,2018-10-30
陈辰,32,26,是,1-2,1-2,3-4,0,3,1,4,1,1,0,0,2,0/0,8,四川,2018-10-30
曾文鼎,76,21,是,0-0,2-3,0-0,0,2,2,6,1,1,0,0,0,0/0,6,四川,2018-10-30
孟达,12,32,否,0-3,3-4,0-0,0,3,5,1,2,5,1,0,0,0/0,9,四川,2018-10-30
左朕年,13,16,否,1-2,2-2,1-2,0,1,0,2,0,2,0,0,1,0/0,9,四川,2018-10-30
杨越,6,12,否,1-2,0-0,0-0,0,1,1,2,0,1,0,0,0,0/0,2,四川,2018-10-30
闵庆飞,21,12,否,0-0,0-2,1-2,1,4,0,2,0,0,0,0,1,0/0,1,四川,2018-10-30
陈晓东,30,0,否,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0/0,0,四川,2018-10-30
钟一帆,20,0,否,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0/0,0,四川,2018-10-30
黄荣奇,7,7,否,0-0,0-0,0-0,0,0,0,1,0,1,0,0,0,0/0,0,四川,2018-10-30
李柯七,17,0,否,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0/0,0,四川,2018-10-30
侯天一,14,0,否,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0/0,0,四川,2018-10-30
景菡一,19,0,否,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0/0,0,四川,2018-10-30
莫蒙尘,10,0,否,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0/0,0,四川,2018-10-30
胡林森,8,0,否,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0/0,0,四川,2018-10-30
袁振梁,55,0,否,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0/0,0,四川,2018-10-30
张海阔,3,0,否,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0/0,0,四川,2018-10-30
