player,NO,Minutes,Starter,2Pt,3Pt,FT,OffReb,DefReb,Ass,Foul,Steal,TO,Block,Dunk,Fouled,Fast_break,Scores,team,date
迪奥古,50,48:00,是,7-14,2-6,12-16,7,15,1,4,1,3,0,1,13,0/0,32,同曦,2017-01-13
阿巴斯,15,44:17,是,10-14,1-7,7-9,4,6,2,4,1,2,0,3,9,1/1,30,同曦,2017-01-13
范成林,35,15:51,是,3-4,2-3,0-0,0,0,1,0,0,1,0,0,0,1/1,12,同曦,2017-01-13
冯欣,66,48:00,是,1-5,1-5,0-0,0,5,14,0,1,4,0,0,3,0/0,5,同曦,2017-01-13
宋建骅,8,40:19,是,0-2,1-2,0-0,3,4,5,6,0,4,1,0,1,0/0,3,同曦,2017-01-13
于长春,24,29:14,否,1-4,6-9,1-1,1,3,0,5,2,1,0,0,1,1/1,21,同曦,2017-01-13
买尔丹,33,10:36,否,1-2,0-0,0-0,0,1,0,3,0,0,0,0,0,0/0,2,同曦,2017-01-13
郭一飞,10,03:43,否,0-2,0-0,0-0,1,0,0,2,0,0,0,0,1,0/0,0,同曦,2017-01-13
未确认,--,--,--,0-0,0-0,0-0,2,2,0,0,0,1,0,0,0,0/0,0,同曦,2017-01-13
丁彦雨航,2,45:01,是,9-14,3-8,8-9,0,2,2,2,0,1,0,0,9,2/2,35,山东,2017-01-13
贾森-汤普森,1,38:49,是,5-12,0-1,4-8,8,9,2,4,1,0,3,0,7,0/0,14,山东,2017-01-13
贾诚,32,22:35,是,1-1,4-6,0-0,2,2,0,4,0,0,0,0,0,0/0,14,山东,2017-01-13
张辉,4,16:03,是,0-1,1-4,0-0,0,4,0,4,0,0,0,0,0,0/0,3,山东,2017-01-13
睢冉,6,36:59,是,1-4,0-0,0-2,0,2,3,6,5,0,0,0,2,0/0,2,山东,2017-01-13
邓特蒙,55,33:11,否,7-13,0-5,2-2,0,2,3,1,1,3,0,0,1,1/1,16,山东,2017-01-13
吴轲,15,14:12,否,2-3,0-2,4-7,1,1,0,3,0,0,1,0,4,0/0,8,山东,2017-01-13
李敬宇,8,18:13,否,0-0,1-4,0-0,0,1,0,3,0,2,0,0,0,0/0,3,山东,2017-01-13
陶汉林,20,15:03,否,1-2,0-0,0-2,1,1,0,1,0,0,1,0,1,0/0,2,山东,2017-01-13
未确认,--,--,--,0-0,0-0,0-0,1,4,0,0,0,1,0,0,0,0/0,0,山东,2017-01-13
