player,NO,Minutes,Starter,2Pt,3Pt,FT,OffReb,DefReb,Ass,Foul,Steal,TO,Block,Dunk,Fouled,Fast_break,Scores,team,date
布鲁克斯,2,35:37,是,7-15,1-8,2-2,1,4,5,1,1,3,1,1,2,1/1,19,江苏,2016-12-25
易立,8,34:18,是,4-4,0-3,2-2,1,0,3,2,1,2,1,0,1,1/1,10,江苏,2016-12-25
曹飞,23,18:17,是,1-1,2-3,0-0,0,0,0,2,0,0,0,0,1,1/1,8,江苏,2016-12-25
李原宇,16,32:13,是,3-6,0-0,1-1,3,2,0,3,1,0,0,0,2,0/0,7,江苏,2016-12-25
柳伟,15,09:46,是,1-2,0-0,1-1,0,0,0,2,0,0,0,0,1,0/0,3,江苏,2016-12-25
萨缪尔斯,24,34:04,否,11-20,0-1,4-5,4,7,3,2,0,3,0,3,6,0/0,26,江苏,2016-12-25
侯逸凡,31,23:03,否,3-3,3-5,0-0,0,1,0,2,2,0,0,1,1,3/3,15,江苏,2016-12-25
常林,45,19:57,否,1-1,2-4,1-2,0,3,2,1,0,1,0,0,2,0/0,9,江苏,2016-12-25
胡雪峰,55,19:39,否,0-0,0-4,0-0,1,1,2,2,2,3,0,0,2,0/0,0,江苏,2016-12-25
陈磊,22,10:23,否,0-1,0-0,0-0,1,1,0,1,0,1,0,0,1,0/0,0,江苏,2016-12-25
常亚松,5,02:43,否,0-0,0-1,0-0,0,0,1,0,1,0,0,0,0,0/0,0,江苏,2016-12-25
未确认,--,--,--,0-0,0-0,0-0,2,3,0,0,0,0,0,0,0,0/0,0,江苏,2016-12-25
哈德森,14,39:52,是,7-9,4-14,3-3,0,8,6,1,2,0,0,0,5,2/2,29,辽宁,2016-12-25
郭艾伦,13,38:07,是,8-9,2-3,1-2,0,1,4,2,2,5,0,0,4,1/1,23,辽宁,2016-12-25
韩德君,55,28:51,是,5-9,0-0,6-6,4,6,1,4,0,6,0,2,4,0/0,16,辽宁,2016-12-25
刘志轩,11,30:39,是,2-2,3-5,0-0,3,1,3,0,0,0,0,0,1,0/0,13,辽宁,2016-12-25
廉明,21,30:50,是,1-1,0-2,2-2,1,1,0,3,1,2,0,0,1,0/0,4,辽宁,2016-12-25
赵继伟,3,27:14,否,3-5,2-2,1-2,2,2,1,4,1,2,0,0,2,1/1,13,辽宁,2016-12-25
兰多夫,42,28:05,否,3-10,1-4,0-0,3,9,0,2,2,2,1,1,1,0/0,9,辽宁,2016-12-25
孙锴祺,18,02:43,否,0-1,1-1,0-0,0,0,0,1,0,0,0,0,0,0/0,3,辽宁,2016-12-25
卫猛,23,05:31,否,1-1,0-0,0-0,1,1,0,2,0,0,0,1,0,0/0,2,辽宁,2016-12-25
杨鸣,12,04:05,否,0-1,0-0,0-0,0,0,1,0,1,0,0,0,0,0/0,0,辽宁,2016-12-25
高诗岩,1,04:03,否,0-1,0-0,0-0,0,0,1,0,0,0,0,0,0,0/0,0,辽宁,2016-12-25
未确认,--,--,--,0-0,0-0,0-0,1,2,0,0,0,0,0,0,0,0/0,0,辽宁,2016-12-25
